device_id,timestamp,lat,lon,ang,distance_m,speed,rpm,fuel_consumption,engine_temperature,Maintenance
veh_5,2025-12-08T22:28:35.481901+00:00,-75.57243409133507,6.280480783919013,187.12775944472108,165.99409145755322,25.54,1532,2.77,82.77,0
veh_6,2025-12-08T22:28:35.483903+00:00,-75.59839320448978,6.277539979403644,245.43923252393844,161.22120160456933,15.75,944,1.8,77.87,0
veh_7,2025-12-08T22:28:35.484908+00:00,-75.59583735403774,6.2458025196802,317.7033276489767,181.45352662509725,20.34,1220,2.23,80.17,0
veh_8,2025-12-08T22:28:35.486901+00:00,-75.56081767031861,6.238847584230744,312.574431686198,133.86854482115967,43.61,2616,5.02,91.81,0
veh_9,2025-12-08T22:28:35.488902+00:00,-75.55848516090846,6.251671503092192,213.96432942321863,74.09892271066471,0.0,0,0.6,70.0,0
veh_10,2025-12-08T22:28:35.489901+00:00,-75.57882005908378,6.281264359051084,192.09428058859652,154.18045016644336,51.45,3087,6.17,95.73,0
veh_11,2025-12-08T22:28:35.491901+00:00,-75.60148044526413,6.2626188788085235,49.43379634810488,190.44087487491777,63.28,3796,8.13,101.64,0
veh_12,2025-12-08T22:28:35.493900+00:00,-75.55689485097864,6.280163216426224,182.9026413209241,192.82275021616368,65.41,3924,8.51,102.71,0
veh_13,2025-12-08T22:28:35.495900+00:00,-75.55509692157581,6.267116991398818,184.67093400077135,90.59084358351305,18.51,1110,2.06,79.26,0
veh_14,2025-12-08T22:28:35.496902+00:00,-75.56074792955775,6.262026326524157,190.12895073721324,132.67551098210242,42.18,2530,4.82,91.09,0
veh_15,2025-12-08T22:28:35.498901+00:00,-75.58687528281656,6.282513403532582,61.04489789907662,60.6129893460013,26.11,1566,2.83,83.05,0
veh_16,2025-12-08T22:28:35.500905+00:00,-75.5605100694989,6.23856538972756,312.574431686198,87.70483789163643,31.24,1874,3.41,85.62,0
veh_17,2025-12-08T22:28:35.501901+00:00,-75.56192586542119,6.259325851334974,212.25910256532717,183.25532148610796,62.78,3767,8.04,101.39,0
veh_18,2025-12-08T22:28:35.503902+00:00,-75.56242866995747,6.2559401120916345,260.66443866419155,41.46868068816168,17.85,1070,1.99,78.92,0
veh_19,2025-12-08T22:28:35.504900+00:00,-75.56226636904358,6.256029753655234,212.5088373442424,60.50671115842991,11.22,673,1.41,75.61,0
veh_20,2025-12-08T22:28:35.505902+00:00,-75.56250101833834,6.253330108428354,200.06278349891556,0.0,0.0,0,0.6,70.0,0
veh_1,2025-12-08T22:28:45.722902+00:00,-75.59369749358264,6.243582184362004,198.07321983941694,163.1189003725793,0.0,0,0.6,70.0,0
veh_2,2025-12-08T22:28:45.724900+00:00,-75.58739752494884,6.280053668249034,206.30302962177745,324.4929518874337,0.05,3,0.6,70.03,0
veh_3,2025-12-08T22:28:45.726900+00:00,-75.57736456403046,6.2804837291674875,218.55123757014556,392.78377147596746,48.01,2880,3.25,94.0,0
veh_4,2025-12-08T22:28:45.728902+00:00,-75.55830325765822,6.271894750242552,189.99167434499134,274.29480212508736,4.12,246,0.66,72.06,0
veh_5,2025-12-08T22:28:45.731900+00:00,-75.57277338691796,6.278326696065199,140.60979600364146,413.09692734134944,25.11,1506,1.47,82.55,0
veh_6,2025-12-08T22:28:45.733901+00:00,-75.59716796495726,6.276427871713599,125.82286895500359,356.1226825541444,39.77,2386,3.7,89.88,0
veh_7,2025-12-08T22:28:45.735899+00:00,-75.59584762109158,6.245813786430368,317.70332764897637,183.13890306089272,0.0,0,0.6,70.0,0
veh_8,2025-12-08T22:28:45.737902+00:00,-75.56075821017274,6.24056269919142,358.4881456571753,341.8737197744311,49.39,2963,3.68,94.7,0
veh_9,2025-12-08T22:28:45.739902+00:00,-75.55915874034392,6.25211161572833,307.75047117302796,165.83014963155068,28.84,1730,3.14,84.42,0
veh_10,2025-12-08T22:28:45.742901+00:00,-75.57907307811232,6.280092823635087,108.65682991346038,312.89403306003936,34.53,2071,2.09,87.27,0
veh_11,2025-12-08T22:28:45.744901+00:00,-75.60000245700114,6.264248184085391,81.53962579952064,438.1315967552586,7.23,433,0.73,73.61,0
veh_12,2025-12-08T22:28:45.746901+00:00,-75.55713491101372,6.278422652606373,190.05415603387115,388.2732521581129,29.5,1769,1.74,84.75,0
veh_13,2025-12-08T22:28:45.748901+00:00,-75.55520435867508,6.266168076806201,186.5859174591878,196.17372777178883,19.13,1147,1.19,79.57,0
veh_14,2025-12-08T22:28:45.750901+00:00,-75.56211830333928,6.259020038114289,212.25910256532347,502.227387493551,48.39,2903,3.6,94.2,0
veh_15,2025-12-08T22:28:45.752905+00:00,-75.58565831809172,6.282317011799712,153.70782441186245,250.67341528879106,29.1,1746,1.86,84.55,0
veh_16,2025-12-08T22:28:45.754899+00:00,-75.56075658190271,6.240165959277095,5.007108474195356,297.9780082866802,49.43,2965,4.3,94.71,0
veh_17,2025-12-08T22:28:45.756901+00:00,-75.56283342086205,6.257967887016953,212.60374679864125,363.94723053387855,29.28,1757,1.72,84.64,0
veh_18,2025-12-08T22:28:45.759905+00:00,-75.56369531066058,6.256825706028883,305.15565350140963,212.63181027068785,29.0,1739,2.26,84.5,0
veh_19,2025-12-08T22:28:45.761904+00:00,-75.56337507751932,6.256600739251851,305.1229894429739,209.89036777568725,32.41,1944,2.99,86.21,0
veh_20,2025-12-08T22:28:45.763902+00:00,-75.56297616188193,6.2524975855714064,210.01795102974168,106.08417172995392,49.03,2941,5.8,94.52,0
veh_1,2025-12-08T22:28:55.967907+00:00,-75.59415733452722,6.243960009008458,317.7118143301757,236.88209153802842,38.6,2315,4.33,89.3,0
veh_2,2025-12-08T22:28:55.969900+00:00,-75.58759690735391,6.27964892586708,208.64932431130202,374.39925550499885,32.72,1963,3.59,86.36,0
veh_3,2025-12-08T22:28:55.970907+00:00,-75.57776733300406,6.279265016338952,128.94250928027714,573.168716323801,36.26,2175,2.22,88.13,0
veh_4,2025-12-08T22:28:55.972906+00:00,-75.55850641168618,6.270690262043734,190.16740528051105,409.33616311757663,28.29,1697,2.87,84.14,0
veh_5,2025-12-08T22:28:55.974906+00:00,-75.57284731544074,6.276372781271364,188.7126507365021,642.375480208389,53.26,3195,5.2,96.63,0
veh_6,2025-12-08T22:28:55.976906+00:00,-75.59595521458567,6.275544896374973,126.07249011470793,522.0269777954609,0.08,4,0.6,70.04,0
veh_7,2025-12-08T22:28:55.978906+00:00,-75.59613272664633,6.246109688908382,318.23631515443697,228.60835899106425,31.12,1867,3.4,85.56,0
veh_8,2025-12-08T22:28:55.981900+00:00,-75.56127390648223,6.242328956281834,286.85390278572925,565.8974813504374,45.44,2726,3.0,92.72,0
veh_9,2025-12-08T22:28:55.983900+00:00,-75.56034489703171,6.252109994387574,216.5738244426371,350.60653591259853,47.57,2854,4.14,93.79,0
veh_10,2025-12-08T22:28:55.986902+00:00,-75.57661469161758,6.278334692529496,128.72309864123588,653.2599538222912,92.87,5572,12.39,116.43,0
veh_11,2025-12-08T22:28:55.989902+00:00,-75.59852190154955,6.263895479132521,103.20871669455433,606.9013186326556,0.13,7,0.6,70.07,0
veh_12,2025-12-08T22:28:55.991901+00:00,-75.55738741680076,6.27699908441052,190.0596774487405,548.0992611334325,28.38,1703,1.67,84.19,0
veh_13,2025-12-08T22:28:55.994902+00:00,-75.55531392597959,6.26522510700029,186.76267045518827,301.11529211598446,17.95,1076,1.11,78.97,0
veh_14,2025-12-08T22:28:55.997901+00:00,-75.56304973750399,6.257624721157601,212.3039771070052,687.8183164868884,45.46,2727,3.01,92.73,0
veh_15,2025-12-08T22:28:55.999901+00:00,-75.58608816639807,6.281827988565996,233.34806950863234,327.906634478733,40.67,2440,3.15,90.33,0
veh_16,2025-12-08T22:28:56.001908+00:00,-75.56091902143976,6.242106669699339,318.21371157742107,518.057816849322,30.06,1803,1.77,85.03,0
veh_17,2025-12-08T22:28:56.003901+00:00,-75.56407493796655,6.257092662771233,305.1587670509426,578.9664143537263,39.49,2369,2.99,89.75,0
veh_18,2025-12-08T22:28:56.004907+00:00,-75.5653809342601,6.257999243902241,305.5145860366704,439.79184931520507,38.15,2289,2.83,89.08,0
veh_19,2025-12-08T22:28:56.006906+00:00,-75.56463639383416,6.257479982383281,304.399729784404,379.97888946405465,40.51,2430,2.97,90.25,0
veh_20,2025-12-08T22:28:56.008902+00:00,-75.56354233363827,6.251507089735828,209.40968251844396,232.27899084757976,0.0,0,0.6,70.0,0
veh_1,2025-12-08T22:29:06.224905+00:00,-75.59584759849844,6.245813761637367,317.70332764897637,514.2851943127018,0.09,5,0.6,70.05,0
veh_2,2025-12-08T22:29:06.227902+00:00,-75.58923585087432,6.277632836017919,227.40375503963793,683.5780090428515,28.56,1713,1.68,84.28,0
veh_3,2025-12-08T22:29:06.230901+00:00,-75.57499781349227,6.277119205043489,117.80847395006909,961.314083498878,97.91,5874,13.49,118.96,0
veh_4,2025-12-08T22:29:06.233900+00:00,-75.5587574630695,6.2692694016409565,190.25260964098766,568.8466789452157,28.06,1683,1.65,84.03,0
veh_5,2025-12-08T22:29:06.236900+00:00,-75.57444736565394,6.273836904975254,204.80557342759582,992.2043237275044,59.74,3584,4.85,99.87,0
veh_6,2025-12-08T22:29:06.239900+00:00,-75.59519338480577,6.274899026638885,157.9968639639983,635.2397444032803,27.57,1654,2.99,83.79,0
veh_7,2025-12-08T22:29:06.243899+00:00,-75.59771273778283,6.247884981937926,317.4886952392678,491.83534552205253,0.09,5,0.6,70.04,0
veh_8,2025-12-08T22:29:06.246900+00:00,-75.56311111920677,6.242546689106906,301.4594017495644,785.9952106061639,1.15,69,0.62,70.58,0
veh_9,2025-12-08T22:29:06.248902+00:00,-75.56213496680556,6.248986020981685,199.42882852667455,751.1102084254231,79.57,4773,8.85,109.78,0
veh_10,2025-12-08T22:29:06.250898+00:00,-75.57355964311814,6.276371176071681,116.84623542337204,1056.8180986617533,42.01,2520,2.69,91.0,0
veh_11,2025-12-08T22:29:06.253901+00:00,-75.59852183465107,6.26389546350117,103.20871669455433,606.9089125198738,0.0,0,0.6,70.0,0
veh_12,2025-12-08T22:29:06.256899+00:00,-75.5580472565435,6.276159687473699,279.9253675315127,704.8476424830502,18.49,1109,1.13,79.24,0
veh_13,2025-12-08T22:29:06.260899+00:00,-75.55553755817833,6.26439223697709,279.7525078691805,409.09191064001993,24.97,1498,1.81,82.48,0
veh_14,2025-12-08T22:29:06.264903+00:00,-75.56434681324923,6.257282012890436,304.4218452065343,894.638741988621,26.79,1607,1.57,83.39,0
veh_15,2025-12-08T22:29:06.266903+00:00,-75.58543456194928,6.281638422036728,112.37641070422183,444.77254513660995,42.69,2561,2.85,91.34,0
veh_16,2025-12-08T22:29:06.268901+00:00,-75.56302629181614,6.242528332438626,300.7841465263262,777.035042065692,37.22,2233,2.65,88.61,0
veh_17,2025-12-08T22:29:06.271902+00:00,-75.56524494887877,6.257902350813763,305.5145860366704,736.3144989921025,0.67,40,0.61,70.34,0
veh_18,2025-12-08T22:29:06.274900+00:00,-75.56548014102823,6.258068468759593,304.8855323658416,453.1754240483479,6.53,391,0.72,73.27,0
veh_19,2025-12-08T22:29:06.277899+00:00,-75.56535906672813,6.257983662727233,305.5145860366704,477.37215279941415,3.58,214,0.65,71.79,0
veh_20,2025-12-08T22:29:06.280898+00:00,-75.5642535695363,6.251808027497592,302.1379462047946,327.4159931586679,45.73,2743,5.32,92.86,0
veh_1,2025-12-08T22:29:16.468903+00:00,-75.59584762144812,6.245813786821628,317.70332764897597,514.2889615888388,0.0,0,0.6,70.0,0
veh_2,2025-12-08T22:29:16.472906+00:00,-75.58944900391454,6.277373755474358,216.60712491934382,720.3986006409078,12.69,761,0.9,76.35,0
veh_3,2025-12-08T22:29:16.475902+00:00,-75.57374975504757,6.275428990078317,200.55122619612746,1256.2930760956087,51.12,3067,3.57,95.56,0
veh_4,2025-12-08T22:29:16.479902+00:00,-75.55896590771391,6.26798669428,180.80257065307094,712.7174000710492,23.52,1411,1.38,81.76,0
veh_5,2025-12-08T22:29:16.483901+00:00,-75.57560363464437,6.271111177213859,202.12389639710446,1319.5659419890094,59.38,3563,4.49,99.69,0
veh_6,2025-12-08T22:29:16.486901+00:00,-75.59426079239184,6.273525620346585,85.96763381051399,921.3759995224493,34.69,2081,2.46,87.35,0
veh_7,2025-12-08T22:29:16.490901+00:00,-75.59771282082383,6.247885072380676,317.48869523926743,491.848922741765,0.0,0,0.6,70.0,0
veh_8,2025-12-08T22:29:16.493900+00:00,-75.56360488636112,6.242894872745531,304.56338146585597,852.8941674495867,28.86,1731,3.08,84.43,0
veh_9,2025-12-08T22:29:16.495900+00:00,-75.56231975789564,6.248453387785567,191.03239219763088,813.64892017031,0.0,0,0.6,70.0,0
veh_10,2025-12-08T22:29:16.498899+00:00,-75.57419920954109,6.2743646114493155,205.8767583615367,1300.3872653510048,57.95,3477,5.11,98.98,0
veh_11,2025-12-08T22:29:16.502900+00:00,-75.59716485332252,6.263627570839665,101.11999938919271,759.9165821666323,58.4,3504,7.29,99.2,0
veh_12,2025-12-08T22:29:16.505900+00:00,-75.55851822721822,6.274134886059168,190.74080611707356,941.2757026392986,49.0,2940,4.87,94.5,0
veh_13,2025-12-08T22:29:16.509902+00:00,-75.55614032898953,6.264587524483772,288.0012137709015,479.1789518395578,0.0,0,0.6,70.0,0
veh_14,2025-12-08T22:29:16.512900+00:00,-75.56545852232213,6.258054527362402,305.5145860366704,1044.3386107448648,0.0,0,0.6,70.0,0
veh_15,2025-12-08T22:29:16.515899+00:00,-75.58328626431188,6.279003836091435,133.59101714238727,832.5176997936105,79.9,4794,9.17,109.95,0
veh_16,2025-12-08T22:29:16.517898+00:00,-75.56358438399506,6.242915970474375,304.56209687050995,852.1639313845151,28.24,1694,1.66,84.12,0
veh_17,2025-12-08T22:29:16.519898+00:00,-75.56642873303794,6.257782886023701,281.2547294102012,889.9214695905383,30.92,1855,3.34,85.46,0
veh_18,2025-12-08T22:29:16.522900+00:00,-75.56661912282998,6.257606767343732,189.9164520803317,624.9438533732667,34.39,2063,3.47,87.2,0
veh_19,2025-12-08T22:29:16.526902+00:00,-75.56663300461419,6.257802388798014,270.148645957732,638.7806641465912,25.6,1536,2.6,82.8,0
veh_20,2025-12-08T22:29:16.529900+00:00,-75.56621187064988,6.253005336834106,302.1272453947039,581.2859108867,2.98,178,0.64,71.49,0
veh_1,2025-12-08T22:29:26.731899+00:00,-75.59683450638616,6.246918167312155,318.00870849664295,678.2395651853325,60.88,3652,7.71,100.44,0
veh_2,2025-12-08T22:29:26.733898+00:00,-75.59026357277584,6.276270277207504,215.40562629323168,871.6716036288371,28.71,1722,2.49,84.36,0
veh_3,2025-12-08T22:29:26.736898+00:00,-75.5749308387476,6.2727320148091525,203.72191716779247,1581.9102708495313,59.55,3572,4.93,99.77,0
veh_4,2025-12-08T22:29:26.738899+00:00,-75.55797898154043,6.267402439150057,190.60461193766798,895.6528548400087,28.27,1696,1.9,84.14,0
veh_5,2025-12-08T22:29:26.740898+00:00,-75.57638236633888,6.269227206091801,199.72038227621832,1544.9695105746669,12.82,769,0.9,76.41,0
veh_6,2025-12-08T22:29:26.743900+00:00,-75.59332937882097,6.273426798379413,118.86188103232686,1030.2688616218231,43.18,2591,3.22,91.59,0
veh_7,2025-12-08T22:29:26.745904+00:00,-75.59771705254028,6.2478896812849545,317.48869523926743,492.540809124641,2.49,149,0.76,71.25,0
veh_8,2025-12-08T22:29:26.749899+00:00,-75.5645915933973,6.243596587326936,305.5796657118516,986.8001435766365,3.45,206,0.65,71.72,0
veh_9,2025-12-08T22:29:26.752901+00:00,-75.56234132834064,6.248405269822348,195.2916987971729,819.7489894578065,0.0,0,0.6,70.0,0
veh_10,2025-12-08T22:29:26.754904+00:00,-75.5753837651477,6.271653869696297,202.13921714062772,1627.4866234408316,59.13,3547,4.52,99.57,0
veh_11,2025-12-08T22:29:26.756906+00:00,-75.59396311636289,6.262168957991521,116.5027010361784,1150.7180216679776,58.18,3490,4.34,99.09,0
veh_12,2025-12-08T22:29:26.760899+00:00,-75.55920777359968,6.273049979155262,188.9060819279613,1120.980547325326,45.0,2700,2.96,92.5,0
veh_13,2025-12-08T22:29:26.764901+00:00,-75.55694642284935,6.264752703554692,280.16006965710085,570.2597254686369,32.3,1938,3.54,86.15,0
veh_14,2025-12-08T22:29:26.768900+00:00,-75.56555690750324,6.258112905066282,300.45284859600775,1057.0277961951708,14.91,894,1.72,77.45,0
veh_15,2025-12-08T22:29:26.772901+00:00,-75.58150991796502,6.277314708946707,134.93328005401608,1103.658912020474,0.0,0,0.6,70.0,0
veh_16,2025-12-08T22:29:26.776901+00:00,-75.56457327038461,6.243619118461003,305.5838029838047,986.381550407814,2.59,155,0.64,71.29,0
veh_17,2025-12-08T22:29:26.780902+00:00,-75.56674951600635,6.256891866366478,190.72426483356284,1020.2079258417588,0.0,0,0.6,70.0,0
veh_18,2025-12-08T22:29:26.784904+00:00,-75.56680216138041,6.256768351897207,190.72426483356284,719.7189718340744,0.0,0,0.6,70.0,0
veh_19,2025-12-08T22:29:26.788902+00:00,-75.56683055387832,6.256773659100311,190.71213988246527,760.268880207959,0.0,0,0.6,70.0,0
veh_20,2025-12-08T22:29:26.790900+00:00,-75.56727748011626,6.253675157577729,302.42469279265134,720.4868323222446,0.06,3,0.6,70.03,0
veh_1,2025-12-08T22:29:36.993900+00:00,-75.5986441613131,6.248918696275998,318.7868130975282,977.3254519742254,62.14,3728,4.88,101.07,0
veh_2,2025-12-08T22:29:36.997901+00:00,-75.5905847674521,6.275790264551549,211.9513538765114,935.7163974998764,37.62,2256,2.77,88.81,0
veh_3,2025-12-08T22:29:37.002901+00:00,-75.57588762600922,6.27043915103236,205.75135046416815,1856.645072629313,27.81,1668,1.63,83.9,0
veh_4,2025-12-08T22:29:37.006900+00:00,-75.55820267354157,6.2661244332113535,190.1858427840571,1039.0902831274498,29.42,1765,1.79,84.71,0
veh_5,2025-12-08T22:29:37.010904+00:00,-75.57684063435983,6.267922590323194,190.59500774231813,1698.1445994640371,33.36,2001,3.03,86.68,0
veh_6,2025-12-08T22:29:37.014899+00:00,-75.59325435408006,6.273345279331832,137.969568999723,1042.7289689587512,0.0,0,0.6,70.0,0
veh_7,2025-12-08T22:29:37.018901+00:00,-75.59885899228817,6.2491572707169984,318.0435265649045,681.6754128978847,65.87,3951,8.46,102.93,0
veh_8,2025-12-08T22:29:37.020898+00:00,-75.56557382484728,6.2442631004775215,304.07627165303376,1118.2874696815,28.73,1723,2.95,84.36,0
veh_9,2025-12-08T22:29:37.023905+00:00,-75.56250410933599,6.248406825699135,280.04327199908147,838.9222852100916,20.8,1247,2.28,80.4,0
veh_10,2025-12-08T22:29:37.025903+00:00,-75.57597324093254,6.270248493513704,203.38022964652384,1796.0549673485036,28.73,1723,1.69,84.37,0
veh_11,2025-12-08T22:29:37.027898+00:00,-75.59131382090598,6.260879904401342,115.82457681839547,1476.5599404439758,58.0,3479,4.32,99.0,0
veh_12,2025-12-08T22:29:37.031902+00:00,-75.55953394825924,6.271067432071388,189.3593921431548,1343.1266011793643,22.26,1335,1.31,81.13,0
veh_13,2025-12-08T22:29:37.035901+00:00,-75.55996593631963,6.2652827770810084,279.5685237166394,909.3663257273757,49.64,2978,4.28,94.82,0
veh_14,2025-12-08T22:29:37.039899+00:00,-75.56666715894383,6.2573300587724825,189.91645208033637,1250.003808679367,42.78,2566,4.15,91.39,0
veh_15,2025-12-08T22:29:37.043899+00:00,-75.58150991796502,6.277314708946707,134.93328005401608,1103.658912020474,0.0,0,0.6,70.0,0
veh_16,2025-12-08T22:29:37.047901+00:00,-75.56559852545114,6.244314751040226,304.07811875294766,1123.2060133119226,28.87,1732,3.01,84.44,0
veh_17,2025-12-08T22:29:37.051902+00:00,-75.56684329108843,6.256585568617163,192.85425660843688,1055.3672232924348,20.84,1250,2.28,80.42,0
veh_18,2025-12-08T22:29:37.055901+00:00,-75.56686983801845,6.256599118813499,192.86307959313703,739.5528932408649,21.71,1302,2.37,80.85,0
veh_19,2025-12-08T22:29:37.059899+00:00,-75.56689818926216,6.2566049268655854,192.85101864768427,780.1647239203364,19.84,1190,2.18,79.92,0
veh_20,2025-12-08T22:29:37.062900+00:00,-75.56779746354746,6.2527750665525845,188.88393170227062,859.5194643559557,40.6,2436,4.6,90.3,0
veh_1,2025-12-08T22:29:47.255904+00:00,-75.59947633689266,6.249869089422962,317.9724340798404,1117.847932530964,0.0,0,0.6,70.0,0
veh_2,2025-12-08T22:29:47.258904+00:00,-75.59253065714775,6.273915032308456,261.59202807226063,1341.5802832042114,83.92,5035,10.26,111.96,0
veh_3,2025-12-08T22:29:47.262900+00:00,-75.5765385077317,6.2687346222400535,205.23807284766667,2058.3281925331844,29.31,1758,1.8,84.65,0
veh_4,2025-12-08T22:29:47.266898+00:00,-75.55843511707823,6.264793373703614,189.88509333055006,1188.4633764162288,28.57,1714,1.68,84.29,0
veh_5,2025-12-08T22:29:47.271900+00:00,-75.57625114964833,6.266411114062416,152.77600704661128,1877.642070952287,15.84,950,1.02,77.92,0
veh_6,2025-12-08T22:29:47.276901+00:00,-75.59325435408006,6.273345279331832,137.969568999723,1042.7289689587512,0.0,0,0.6,70.0,0
veh_7,2025-12-08T22:29:47.281902+00:00,-75.59956344694562,6.249967100804587,318.4161380469803,801.1989856797691,0.0,0,0.6,70.0,0
veh_8,2025-12-08T22:29:47.283898+00:00,-75.56641182501939,6.244594199807169,264.3221125622419,1223.3008855565938,8.58,514,0.77,74.29,0
veh_9,2025-12-08T22:29:47.286898+00:00,-75.56349491034314,6.24871888649306,292.59087380560294,954.3389168174292,0.0,0,0.6,70.0,0
veh_10,2025-12-08T22:29:47.289898+00:00,-75.57660546847822,6.26864604801736,202.1410913666375,1986.4461615593727,29.77,1785,1.81,84.88,0
veh_11,2025-12-08T22:29:47.292898+00:00,-75.59035358732721,6.260418727923903,115.70349445258971,1594.4179219497464,0.0,0,0.6,70.0,0
veh_12,2025-12-08T22:29:47.295900+00:00,-75.55986249810789,6.269227254395372,178.8151607226144,1550.2179072462857,48.03,2881,4.54,94.01,0
veh_13,2025-12-08T22:29:47.299903+00:00,-75.56047328725481,6.263747125900419,190.58189846683933,1104.978208757987,48.88,2932,3.34,94.44,0
veh_14,2025-12-08T22:29:47.302904+00:00,-75.56690375421239,6.256199280800958,192.8686333176643,1377.6189890545338,0.0,0,0.6,70.0,0
veh_15,2025-12-08T22:29:47.305906+00:00,-75.58081928066373,6.276634865579371,131.38654412651982,1211.0788496661646,47.85,2870,5.63,93.92,0
veh_16,2025-12-08T22:29:47.309898+00:00,-75.56642329027731,6.244632546865744,269.7992721891829,1224.1968839303884,10.17,610,0.82,75.08,0
veh_17,2025-12-08T22:29:47.313901+00:00,-75.56693212001403,6.256205050675035,192.87267726816074,1098.598902664901,0.0,0,0.6,70.0,0
veh_18,2025-12-08T22:29:47.316898+00:00,-75.56696040406067,6.256210901995189,192.85264153578692,783.6088964600306,0.0,0,0.6,70.0,0
veh_19,2025-12-08T22:29:47.319900+00:00,-75.5669887701849,6.256216661963511,192.87151938802648,824.158979674641,0.0,0,0.6,70.0,0
veh_20,2025-12-08T22:29:47.321898+00:00,-75.56782082220292,6.252649885439885,191.1066826684518,874.2323585883574,6.39,383,0.71,73.2,0
veh_1,2025-12-08T22:29:57.482901+00:00,-75.59959494939102,6.250015254533154,322.8955644236106,1138.7240394442595,20.85,1251,2.28,80.43,0
veh_2,2025-12-08T22:29:57.487899+00:00,-75.59304503763656,6.273491801590451,208.0737346672374,1418.1389867095716,0.0,0,0.6,70.0,0
veh_3,2025-12-08T22:29:57.490900+00:00,-75.5764886004707,6.267041700722557,158.06697825817432,2258.6469263096383,57.84,3470,5.73,98.92,0
veh_4,2025-12-08T22:29:57.496901+00:00,-75.55866364526283,6.263386961869077,189.8733080156978,1346.0785462821148,21.91,1314,1.3,80.96,0
veh_5,2025-12-08T22:29:57.500900+00:00,-75.57528890797344,6.2651538192785745,149.0649672681838,2053.418141383432,0.0,0,0.6,70.0,0
veh_6,2025-12-08T22:29:57.505900+00:00,-75.59325435408006,6.273345279331832,137.969568999723,1042.7289689587512,0.0,0,0.6,70.0,0
veh_7,2025-12-08T22:29:57.510899+00:00,-75.59932348654876,6.249992758350791,90.81265159425435,832.3020019705829,25.92,1554,2.81,82.96,0
veh_8,2025-12-08T22:29:57.515899+00:00,-75.5680311658323,6.24372895278261,290.35125456181606,1455.2269712917434,58.07,3484,6.81,99.04,0
